Species,Block,Street,Trap,Latitude,Longitude,AddressAccuracy,month,day,Lat_int,Long_int,Tmax_x,Tmin_x,Tavg_x,Depart_x,DewPoint_x,WetBulb_x,Heat_x,Cool_x,Sunrise_x,Sunset_x,Depth_x,SnowFall_x,PrecipTotal_x,StnPressure_x,SeaLevel_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Tmax_y,Tmin_y,Tavg_y,DewPoint_y,WetBulb_y,Heat_y,Cool_y,PrecipTotal_y,StnPressure_y,SeaLevel_y,ResultSpeed_y,ResultDir_y,AvgSpeed_y,WnvPresent
1,47,61,57,41.799282,-87.585487,8,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
1,64,86,59,41.778748,-87.586427,8,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
2,71,84,61,41.766202,-87.562889,9,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
3,71,84,61,41.766202,-87.562889,9,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
1,71,84,61,41.766202,-87.562889,9,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
2,77,66,62,41.754676,-87.612922,9,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
2,40,63,63,41.821582,-87.62779599999999,9,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
1,40,63,63,41.821582,-87.62779599999999,9,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
2,50,89,64,41.803422999999995,-87.642984,8,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
1,50,89,64,41.803422999999995,-87.642984,8,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
2,52,71,87,41.798697,-87.736812,8,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
1,52,71,87,41.798697,-87.736812,8,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
6,52,71,87,41.798697,-87.736812,8,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
2,63,105,108,41.776156,-87.778927,9,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
1,63,105,108,41.776156,-87.778927,9,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
2,37,82,46,41.82561,-87.726549,9,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
1,37,82,46,41.82561,-87.726549,9,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
3,82,7,81,41.644612,-87.60449799999999,5,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
1,82,7,81,41.644612,-87.60449799999999,5,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
2,98,51,83,41.717753,-87.531657,8,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
1,98,51,83,41.717753,-87.531657,8,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
2,10,62,84,41.750498,-87.605294,5,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
1,10,62,84,41.750498,-87.605294,5,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
2,11,52,85,41.702723999999996,-87.536497,5,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
1,11,52,85,41.702723999999996,-87.536497,5,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
2,66,70,109,41.772846,-87.740029,9,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
1,66,70,109,41.772846,-87.740029,9,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,1
1,81,101,110,41.825902,-87.667827,5,10,04,41,-87,82,51,67,10,56,61,0, 2,0552,1729,0,0.0,0.00,29.34,30.04,3.9,17,4.6,83,56,70,56,62,0, 5,0.00,29.39,30.03,4.6,17,5.9,0
2,12,64,88,41.673408,-87.599862,5,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
2,12,64,88,41.673408,-87.599862,5,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
1,12,64,88,41.673408,-87.599862,5,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
1,12,64,88,41.673408,-87.599862,5,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
1,12,64,88,41.673408,-87.599862,5,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
2,10,86,93,41.726465000000005,-87.585413,5,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
2,10,86,93,41.726465000000005,-87.585413,5,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
1,10,86,93,41.726465000000005,-87.585413,5,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
2,13,88,116,41.678618,-87.559308,5,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
2,13,88,116,41.678618,-87.559308,5,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
1,13,88,116,41.678618,-87.559308,5,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
1,13,88,116,41.678618,-87.559308,5,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
1,13,75,119,41.737052,-87.54306700000001,5,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
2,13,54,120,41.740641,-87.546587,5,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
1,13,54,120,41.740641,-87.546587,5,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
6,13,54,120,41.740641,-87.546587,5,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
2,37,4,121,41.680946,-87.535198,8,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
1,37,4,121,41.680946,-87.535198,8,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
2,38,3,122,41.686398,-87.531635,8,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
2,81,10,86,41.729669,-87.582699,5,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
1,81,10,86,41.729669,-87.582699,5,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
2,24,1,89,41.704572,-87.56566600000001,8,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
1,24,1,89,41.704572,-87.56566600000001,8,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
2,58,40,21,41.984809000000006,-87.728492,8,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
2,40,5,129,41.659112,-87.53869300000001,8,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
1,40,5,129,41.659112,-87.53869300000001,8,10,09,41,-87,76,49,63, 8,44,53,2, 0,0557,1720,0,0.0,0.00,29.21,29.94,11.5,28,12.8,77,50,64,44,53,1, 0,0.00,29.27,29.93,12.1,28,13.3,0
2,41,36,1,41.95469,-87.800991,9,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,15,138,34,41.9216,-87.666455,8,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,22,18,41,41.921965,-87.632085,8,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
3,22,18,41,41.921965,-87.632085,8,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,17,112,77,41.720848,-87.666014,9,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
3,17,112,77,41.720848,-87.666014,9,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,75,37,101,42.01743,-87.68776899999999,8,05,28,42,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
3,75,37,101,42.01743,-87.68776899999999,8,05,28,42,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,89,57,112,41.732984,-87.649642,8,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,36,39,11,41.944869,-87.832763,8,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,58,48,22,41.986921,-87.689778,9,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,50,58,24,41.801497999999995,-87.763416,9,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
3,50,58,24,41.801497999999995,-87.763416,9,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,10,90,70,41.723195000000004,-87.64997,5,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,11,50,71,41.868077,-87.666901,9,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
3,11,50,71,41.868077,-87.666901,9,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,42,98,92,41.662014,-87.72460799999999,8,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
3,42,98,92,41.662014,-87.72460799999999,8,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
3,42,98,92,41.662014,-87.72460799999999,8,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
1,42,98,92,41.662014,-87.72460799999999,8,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
3,70,0,104,41.916265,-87.800515,8,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,25,77,105,41.846075,-87.716277,9,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,45,17,128,41.963976,-87.69181,9,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
3,45,17,128,41.963976,-87.69181,9,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,46,33,4,41.964242,-87.757639,8,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,70,35,9,42.008314,-87.77792099999999,9,05,28,42,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,70,35,9,42.008314,-87.77792099999999,9,05,28,42,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,61,28,12,41.991429,-87.747113,8,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
3,61,28,12,41.991429,-87.747113,8,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,30,99,32,41.857402,-87.694991,8,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,10,19,23,41.899229999999996,-87.716788,9,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,11,49,113,41.903002,-87.68826700000001,8,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
3,60,130,17,41.960615999999995,-87.777189,9,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
3,17,40,30,41.911823999999996,-87.726737,9,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,35,102,45,41.800737,-87.71188000000001,8,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,10,8,55,41.773215,-87.60088,8,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
3,10,8,55,41.773215,-87.60088,8,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,39,50,56,41.822536,-87.66634300000001,9,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,71,84,61,41.766202,-87.562889,9,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
3,50,89,64,41.803422999999995,-87.642984,8,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,79,59,65,41.754292,-87.590773,9,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
3,52,71,87,41.798697,-87.736812,8,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
3,63,105,108,41.776156,-87.778927,9,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,37,82,46,41.82561,-87.726549,9,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,12,64,88,41.673408,-87.599862,5,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
3,12,64,88,41.673408,-87.599862,5,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
1,12,64,88,41.673408,-87.599862,5,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,10,86,93,41.726465000000005,-87.585413,5,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
3,10,86,93,41.726465000000005,-87.585413,5,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,13,88,116,41.678618,-87.559308,5,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,13,54,120,41.740641,-87.546587,5,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,37,4,121,41.680946,-87.535198,8,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
3,37,4,121,41.680946,-87.535198,8,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
3,10,62,84,41.750498,-87.605294,5,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
2,40,5,129,41.659112,-87.53869300000001,8,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
1,40,5,129,41.659112,-87.53869300000001,8,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
3,91,127,10,41.992478000000006,-87.862995,8,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
3,10,132,147,41.974689,-87.890615,9,05,28,41,-87,62,54,58,-5,51,54,7, 0,0421,1916,0,0.0,0.00,29.06,29.76,6.8,30,8.1,64,55,60,51,54,5, 0,0.00,29.11,29.75,6.8,29,8.3,0
